,CRM ID,Analysis Method,Ag,Al,Al2O3,As,Au,B,Ba,BaO,Be,BeO,Bi,C,C-(Carbonate),C-(Graphite),Ca,CaO,Cd,Ce,CeO2,Cl,Co,Cr,Cr2O3,Cs,Cu,Cu-Res(4A),Cu-Sol(CN),Cu-Sol(H2SO4),Cu-Tot(Calc),Dy,Dy2O3,Er,Er2O3,Eu,Eu2O3,F,Fe,Fe(Calc),Fe2+,Fe2O3,Fe3+,Fe3O4,FeO,Ga,Ga2O3,Gd,Gd2O3,Ge,H2O-,Hf,HfO2,Hg,Ho,Ho2O3,In,Ir,K,K2O,LOI1000,LOI300-1000,LOI371,LOI425,LOI650,La,La2O3,Li,Li2O,Lu,Lu2O3,MOI300,MassRec,Mg,MgO,Mn,MnO,Mo,Na,Na2O,Nb,Nb2O5,Nd,Nd2O3,Ni,NiO,Os,P,P2O5,Pb,PbO,Pd,Pr,Pr6O11,Pt,Rb,Re,Rh,Ru,S,S-(Sulphate),S-(Sulphide),SG,SO3,Sb,Sc,Se,Si,SiO2,Sm,Sm2O3,Sn,SnO2,Sr,SrO,Ta,Ta2O5,Tb,Tb4O7,Te,Th,ThO2,Ti,TiO2,Tl,Tm,Tm2O3,U,U3O8,V,V2O5,W,WO3,Y,Y2O3,Yb,Yb2O3,Zn,ZnO,Zr,ZrO2
720,OREAS 255b,Aqua Regia Digestion,0.793013,14932.9,0.0,408.768,0.0,9.9,57.7109,0.0,1.07617,0.0,6.7388,0.0,0.0,0.0,3576.31,0.0,0.0710467,52.7374,0.0,0.0,15.7367,110.394,0.0,1.041,65.4637,0.0,0.0,0.0,0.0,2.45143,0.0,0.912609,0.0,1.0366,0.0,0.0,37608.4,0,0,0.0,0,0.0,0.0,5.09215,0.0,3.5406,0.0,0.090566,0.0,0.663697,0.0,0.0906444,0.386228,0.0,0.01925,0.0,1806.91,0.0,0.0,0.0,0.0,0.0,0.0,27.9381,0.0,8.46397,0.0,0.0,0.0,0.0,0,8253.73,0.0,227.275,0.0,3.55271,1924.68,0.0,0.0,0.0,24.3284,0.0,76.3966,0.0,0.0,544.623,0.0,9.30567,0.0,0.0,6.19562,0.0,0.0,10.026,0.00099,0.0,0.0,359.41,0.0,0.0,0,0.0,15.7889,5.45749,0.0,0.0,0.0,4.59477,0.0,1.21872,0.0,27.0595,0.0,0.0,0.0,0.495827,0.0,0.168132,7.89761,0.0,769.063,0.0,0.0868795,0.0943437,0.0,0.990359,0.0,48.2515,0.0,28.6612,0.0,9.31418,0.0,0.63105,0.0,64.7799,0.0,0.0,0.0
721,OREAS 255b,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,4.07689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,OREAS 255b,Cyanide Leach,0.0,0.0,0.0,0.0,4.12404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,OREAS 255b,Pb Fire Assay,0.0,0.0,0.0,0.0,4.16498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,OREAS 255c,4-Acid Digestion,1.10697,63073.7,0.0,173.535,0.0,0.0,444.77,0.0,2.10341,0.0,3.15843,0.0,0.0,0.0,12641.8,0.0,0.0946416,73.3982,0.0,0.0,20.9693,168.671,0.0,3.81373,58.5061,0.0,0.0,0.0,0.0,3.584,0.0,1.68685,0.0,1.48584,0.0,0.0,44003.2,0,0,0.0,0,0.0,0.0,17.6579,0.0,5.05153,0.0,0.0,0.0,4.38581,0.0,0.0,0.64202,0.0,0.065344,0.0,15804.3,0.0,0.0,0.0,0.0,0.0,0.0,39.606,0.0,26.5387,0.0,0.204835,0.0,0.0,0,16157.1,0.0,425.503,0.0,4.85362,8112.57,0.0,26.3482,0.0,32.4699,0.0,95.2758,0.0,0.0,772.982,0.0,15.1754,0.0,0.0,8.66835,0.0,0.0,78.7047,0.00143667,0.0,0.0,387.792,0.0,0.0,0,0.0,8.00537,14.6472,0.0,0.0,0.0,6.1999,0.0,5.65481,0.0,240.962,0.0,1.755,0.0,0.689819,0.0,0.179047,9.89618,0.0,5149.21,0.0,0.456981,0.212702,0.0,1.81678,0.0,98.0578,0.0,33.2382,0.0,16.1353,0.0,1.41683,0.0,83.7642,0.0,180.828,0.0
725,OREAS 255c,Aqua Regia Digestion,1.04147,18413.1,0.0,153.473,0.0,9.9,94.2241,0.0,1.02516,0.0,2.66501,0.0,0.0,0.0,4737.14,0.0,0.0810408,43.3601,0.0,0.0,18.0346,107.526,0.0,0.993365,55.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34883.1,0,0,0.0,0,0.0,0.0,6.1299,0.0,0.0,0.0,0.115833,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,2860.1,0.0,0.0,0.0,0.0,0.0,0.0,23.7222,0.0,10.4311,0.0,0.0,0.0,0.0,0,11627.0,0.0,317.715,0.0,3.94274,2676.21,0.0,0.0,0.0,0.0,0.0,83.9296,0.0,0.0,483.757,0.0,11.4625,0.0,0.0,0.0,0.0,0.0,14.5777,0.0008125,0.0,0.0,342.099,0.0,0.0,0,0.0,5.23025,5.19551,0.0,0.0,0.0,0.0,0.0,1.37068,0.0,52.4683,0.0,0.0099,0.0,0.453964,0.0,0.117473,6.67009,0.0,1141.19,0.0,0.124527,0.0,0.0,1.00674,0.0,44.8322,0.0,10.1128,0.0,9.08618,0.0,0.680755,0.0,58.7129,0.0,37.3243,0.0
726,OREAS 255c,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,4.1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,OREAS 255c,Cyanide Leach,0.0,0.0,0.0,0.0,3.96525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,OREAS 255c,Pb Fire Assay,0.0,0.0,0.0,0.0,4.17224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,OREAS 255c,PhotonAssay,0.0,0.0,0.0,0.0,4.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,OREAS 256,Aqua Regia Digestion,0.0,0.0,0.0,0.0,7.54444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,OREAS 256,Gas / Liquid Pycnometry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2832850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,OREAS 256,Pb Fire Assay,0.0,0.0,0.0,0.0,7.66445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,OREAS 256b,4-Acid Digestion,1.44982,64176.4,0.0,275.572,0.0,0.0,443.963,0.0,1.74896,0.0,5.29994,0.0,0.0,0.0,8971.32,0.0,0.0860083,52.3352,0.0,0.0,21.4823,224.621,0.0,3.49976,94.4658,0.0,0.0,0.0,0.0,2.91772,0.0,1.48082,0.0,1.18273,0.0,0.0,40272.8,0,0,0.0,0,0.0,0.0,16.3667,0.0,3.79114,0.0,0.148467,0.0,3.29351,0.0,0.0,0.527605,0.0,0.0534954,0.0,15594.6,0.0,0.0,0.0,0.0,0.0,0.0,28.0547,0.0,24.9614,0.0,0.197143,0.0,0.0,0,16503.2,0.0,339.25,0.0,6.33936,5578.98,0.0,15.0951,0.0,22.9862,0.0,101.908,0.0,0.0,521.275,0.0,15.0471,0.0,0.0,6.10208,0.0,0.0,67.698,0.00198,0.0,0.0,626.569,0.0,0.0,0,0.0,11.9168,17.0849,0.895926,0.0,0.0,4.42905,0.0,5.23231,0.0,155.115,0.0,1.03,0.0,0.510943,0.0,0.302545,7.5146,0.0,3913.2,0.0,0.400092,0.0,0.0,1.52814,0.0,120.598,0.0,54.1186,0.0,13.4965,0.0,1.34351,0.0,74.9238,0.0,127.709,0.0
734,OREAS 256b,Aqua Regia Digestion,1.33398,17413.8,0.0,267.314,0.0,9.9,62.1488,0.0,0.736594,0.0,4.4583,0.0,0.0,0.0,4584.89,0.0,0.0772269,36.6204,0.0,0.0,19.7523,175.013,0.0,0.638389,91.3746,0.0,0.0,0.0,0.0,1.95036,0.0,0.790065,0.0,0.771827,0.0,0.0,34509.3,0,0,0.0,0,0.0,0.0,5.17651,0.0,2.42589,0.0,0.0,0.0,0.516528,0.0,0.170928,0.289338,0.0,0.0186542,0.0,1857.4,0.0,0.0,0.0,0.0,0.0,0.0,19.5652,0.0,12.2351,0.0,0.0,0.0,0.0,0,12512.8,0.0,272.786,0.0,5.27481,1376.08,0.0,0.0,0.0,16.637,0.0,89.7722,0.0,0.0,399.655,0.0,10.8855,0.0,0.0,3.84042,0.0,0.0,9.18403,0.00099,0.0,0.0,631.211,0.0,0.0,0,0.0,9.2104,6.45904,0.0,0.0,0.0,3.20635,0.0,0.880606,0.0,23.703,0.0,0.0495,0.0,0.363079,0.0,0.227997,5.42654,0.0,619.259,0.0,0.102031,0.0,0.0,0.709875,0.0,56.927,0.0,17.8344,0.0,7.76058,0.0,0.590306,0.0,59.4392,0.0,23.5062,0.0
735,OREAS 256b,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,7.57783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,OREAS 256b,Cyanide Leach,0.0,0.0,0.0,0.0,7.72242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,OREAS 256b,Pb Fire Assay,0.0,0.0,0.0,0.0,7.83724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,OREAS 257,Aqua Regia Digestion,0.0,0.0,0.0,0.0,13.9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,OREAS 257,Gas / Liquid Pycnometry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2693300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,OREAS 257,Pb Fire Assay,0.0,0.0,0.0,0.0,14.1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,OREAS 257b,4-Acid Digestion,2.35843,51435.6,0.0,65.3423,0.0,0.0,293.212,0.0,0.611973,0.0,0.88421,0.0,0.0,0.0,5790.75,0.0,0.0835212,13.7139,0.0,0.0,26.1529,301.714,0.0,0.623177,148.086,0.0,0.0,0.0,0.0,1.34292,0.0,0.84104,0.0,0.379276,0.0,0.0,31591.9,0,0,0.0,0,0.0,0.0,11.9322,0.0,1.31549,0.0,0.0,0.0,1.24137,0.0,0.0,0.287793,0.0,0.0296049,0.0,11452.3,0.0,0.0,0.0,0.0,0.0,0.0,7.19378,0.0,23.3675,0.0,0.113379,0.0,0.0,0,21309.0,0.0,341.189,0.0,9.9603,2307.77,0.0,1.57587,0.0,5.78068,0.0,122.846,0.0,0.0,152.796,0.0,15.8006,0.0,0.0,1.5572,0.0,0.0,44.9473,0.0,0.0,0.0,1105.34,0.0,0.0,0,0.0,0.0,19.196,0.0,0.0,0.0,1.21447,0.0,0.495159,0.0,31.9979,0.0,0.101742,0.0,0.209904,0.0,0.414021,1.8457,0.0,1975.73,0.0,0.349582,0.110946,0.0,0.517949,0.0,138.877,0.0,15.3181,0.0,7.37759,0.0,0.798477,0.0,57.3757,0.0,45.5304,0.0
